#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  16
# Band-Index    1
   0.41458     -7.054934
   0.37689     -7.151145
   0.33920     -7.238390
   0.30151     -7.316605
   0.26382     -7.385732
   0.22613     -7.445734
   0.18844     -7.496569
   0.15076     -7.538198
   0.11307     -7.570604
   0.07538     -7.593760
   0.03769     -7.607668
   0.00000     -7.612297
 
# Band-Index    3
   0.00000     -3.013092
   0.03769     -3.029122
   0.07538     -3.077692
   0.11307     -3.158174
   0.15076     -3.269213
   0.18844     -3.409142
   0.22613     -3.576028
   0.26382     -3.767774
   0.30151     -3.982166
   0.33920     -4.216940
   0.37689     -4.469905
   0.41458     -4.738898
   0.45227     -5.021910
   0.48996     -5.317035
   0.52764     -5.622536
   0.56533     -5.936795
   0.60302     -6.258303
   0.64071     -6.294139
   0.67840     -6.137877
   0.71609     -5.973646
   0.75378     -5.801659
   0.79147     -5.622173
   0.82916     -5.435512
   0.86684     -5.415484
   0.90453     -5.524285
   0.94222     -5.627433
   0.97991     -5.724627
   1.01760     -5.815590
   1.05529     -5.900102
   1.09298     -5.977905
   1.13067     -6.048805
   1.16836     -6.112656
   1.20604     -6.169303
   1.24373     -6.218626
   1.28142     -6.260522
   1.31911     -6.294926
   1.35680     -6.321748
   1.39449     -6.340946
   1.43218     -6.352483
   1.46987     -6.356330
   1.46987     -6.356330
   1.49170     -6.362230
   1.51353     -6.379907
   1.53537     -6.409195
   1.55720     -6.449886
   1.57903     -6.501684
   1.60087     -6.564191
   1.62270     -6.636982
   1.64453     -6.719545
   1.66637     -6.811323
   1.68820     -6.911795
   1.71003     -7.020362
   1.73187     -7.136404
   1.75370     -7.259311
   1.77553     -7.388459
   1.79737     -7.523248
   1.81920     -7.663111
   1.84103     -7.807416
   1.86287     -7.955595
   1.88470     -8.107083
   1.90653     -8.261251
   1.92837     -8.417601
   1.95020     -8.575496
   1.97203     -8.734363
   1.99387     -8.893558
   2.01570     -9.052459
   2.03753     -9.210286
   2.05937     -9.366195
   2.08120     -9.519225
   2.10303     -9.668295
   2.12487     -9.812032
   2.14670     -9.948819
   2.16853    -10.076797
   2.19037    -10.193760
   2.21220    -10.297239
   2.23403    -10.384811
   2.25587    -10.454218
   2.27770    -10.503892
   2.29953    -10.533390
   2.32137    -10.543227
   2.32137    -10.543227
   2.36496    -10.510298
   2.40856    -10.422622
   2.45215    -10.295305
   2.49575    -10.139295
   2.53934     -9.961847
   2.58294     -9.767739
   2.62653     -9.560131
   2.67013     -9.341259
   2.71372     -9.112748
   2.75732     -8.875924
   2.80091     -8.631842
   2.84451     -8.381466
   2.88810     -8.125681
   2.93170     -7.865342
   2.97529     -7.601278
   3.01889     -7.334340
   3.06248     -7.065418
   3.10608     -6.795433
   3.14967     -6.525342
   3.19327     -6.256180
   3.23686     -5.989016
   3.28046     -5.856483
   3.32405     -6.052826
   3.36765     -6.238321
   3.41124     -5.998619
   3.45484     -5.682732
   3.49843     -5.370879
   3.54203     -5.065124
   3.58562     -4.767858
   3.62922     -4.481798
   3.67281     -4.210051
   3.71641     -3.956111
   3.76000     -3.723820
   3.80360     -3.517274
   3.84719     -3.340674
   3.89079     -3.198201
   3.93438     -3.093782
   3.97798     -3.031557
   4.02157     -3.013092
 
# Band-Index    4
   4.02157     -3.000250
   3.97798     -3.014923
   3.93438     -3.051331
   3.89079     -3.108793
   3.84719     -3.187958
   3.80360     -3.288353
   3.76000     -3.409148
   3.71641     -3.549325
   3.67281     -3.707716
   3.62922     -3.883034
   3.58562     -4.073918
   3.54203     -4.278945
   3.49843     -4.496659
   3.45484     -4.725595
   3.41124     -4.964297
   3.36765     -5.211344
   3.32405     -5.465360
   3.28046     -5.725005
   3.23686     -5.649581
   3.19327     -5.432397
   3.14967     -5.205272
   3.10608     -4.968582
   3.06248     -4.722763
   3.01889     -4.468290
   2.97529     -4.205722
   2.93170     -3.935673
   2.88810     -3.658852
   2.84451     -3.376057
   2.80091     -3.088188
   2.75732     -2.796265
   2.71372     -2.501436
   2.67013     -2.204998
   2.62653     -1.908394
   2.58294     -1.613228
   2.53934     -1.321264
   2.49575     -1.034419
   2.45215     -0.754757
   2.40856     -0.484472
   2.36496     -0.226102
   2.32137     -0.006491
   2.32137     -0.006491
   2.29953     -0.121369
   2.27770     -0.236309
   2.25587     -0.348581
   2.23403     -0.458027
   2.21220     -0.564594
   2.19037     -0.668257
   2.16853     -0.768989
   2.14670     -0.866774
   2.12487     -0.961593
   2.10303     -1.053434
   2.08120     -1.142278
   2.05937     -1.228115
   2.03753     -1.310929
   2.01570     -1.390709
   1.99387     -1.467444
